Date,AA,ACH,ALI=F,BHP,CENX,CSTM,FCX,KALU,NEM,NHYDY,PICK,RIO,VALE,XLB,XME
2024-08-02,28.885244369506836,16.200000762939453,2155.0,50.490501403808594,12.710000038146973,15.880000114440918,41.1103401184082,66.11045837402344,47.09398651123047,5.023120880126953,36.33469009399414,56.69805145263672,8.751932144165039,43.523231506347656,57.39332962036133
2024-08-05,27.875682830810547,14.869999885559082,2134.75,49.583709716796875,12.09000015258789,15.65999984741211,40.032867431640625,65.25126647949219,45.65719223022461,4.782549858093262,35.20457458496094,56.07470703125,8.709043502807617,42.55164337158203,55.6679573059082
2024-08-06,28.806833267211914,15.399999618530273,2181.0,50.032432556152344,12.789999961853027,15.229999542236328,40.19939041137695,64.0899429321289,46.210548400878906,4.849909782409668,35.35651779174805,56.154850006103516,8.840335845947266,42.7691650390625,56.24308776855469
2024-08-07,28.630401611328125,14.819999694824219,2177.25,49.32195281982422,12.289999961853027,15.210000038146973,38.71052551269531,62.65481185913086,45.04558181762695,4.965384006500244,35.1475944519043,55.691795349121094,8.857841491699219,42.189109802246094,55.55888366699219
2024-08-08,30.022228240966797,15.3100004196167,2167.0,49.68654251098633,12.930000305175781,15.550000190734863,40.19939041137695,63.919986724853516,46.31734085083008,4.9268927574157715,35.77437973022461,56.030181884765625,8.901605606079102,42.8416748046875,56.80828857421875
2024-08-09,29.953615188598633,15.170000076293945,2182.25,50.25679016113281,12.609999656677246,15.729999542236328,40.20918655395508,64.25989532470703,46.31734085083008,5.03274393081665,35.94532012939453,56.31514358520508,8.989133834838867,42.807830810546875,56.90745162963867
2024-08-12,30.67148208618164,15.039999961853027,2199.0,50.06982421875,13.949999809265137,15.270000457763672,40.708744049072266,64.0899429321289,47.36581802368164,5.051989555358887,35.85984802246094,56.37747573852539,8.997885704040527,42.619319915771484,56.89754104614258
2024-08-13,31.074665069580078,15.979999542236328,2211.0,50.16331100463867,13.670000076293945,15.960000038146973,41.0319709777832,64.92080688476562,47.58910369873047,5.08085823059082,36.04029083251953,56.7692985534668,9.050403594970703,43.04469680786133,57.54206466674805
2024-08-14,30.582977294921875,15.510000228881836,2211.0,48.84518814086914,13.4399995803833,15.890000343322754,41.05156707763672,64.18436431884766,47.70559310913086,5.109726428985596,35.54645919799805,55.60274124145508,8.892852783203125,43.04469680786133,56.53064727783203
2024-08-15,31.556520462036133,16.09000015258789,2237.0,49.21912384033203,13.5600004196167,16.040000915527344,42.68735885620117,66.3276138305664,47.870635986328125,5.119349479675293,36.16374969482422,55.8787956237793,8.936615943908691,43.726253509521484,57.67097854614258
2024-08-16,31.58601951599121,15.949999809265137,2235.5,49.77067947387695,13.65999984741211,16.040000915527344,42.550228118896484,65.82720184326172,48.74436569213867,5.186709403991699,36.44865417480469,56.15370178222656,8.919111251831055,43.7794189453125,58.05769348144531
2024-08-19,33.43476104736328,16.100000381469727,2308.75,50.443756103515625,14.260000228881836,16.100000381469727,43.34364318847656,66.79969787597656,49.69575500488281,5.379166126251221,36.88550567626953,57.25331497192383,9.199201583862305,43.987266540527344,58.60307312011719
2024-08-20,33.19875717163086,15.630000114440918,2357.0,50.14461135864258,14.9399995803833,15.979999542236328,42.63838577270508,66.09156799316406,49.94816589355469,5.408034324645996,36.62908935546875,56.81346893310547,9.08541488647461,43.82775115966797,58.09736633300781
2024-08-21,32.736572265625,15.829999923706055,2346.75,51.74317932128906,14.609999656677246,16.260000228881836,42.99101638793945,68.1687240600586,50.35590362548828,5.398411750793457,37.331851959228516,58.08719253540039,9.31298828125,44.330474853515625,59.079036712646484
2024-08-22,31.9793758392334,15.649999618530273,2350.25,50.752254486083984,14.079999923706055,15.930000305175781,42.41309356689453,66.86578369140625,49.909332275390625,5.282937526702881,36.73355484008789,57.49156951904297,9.129178047180176,44.23862838745117,57.93870544433594
2024-08-23,33.35609436035156,16.3700008392334,2419.5,51.593605041503906,15.15999984741211,16.559999465942383,43.745235443115234,70.15148162841797,50.52095031738281,5.456148624420166,37.44581604003906,57.74814224243164,9.137929916381836,44.823516845703125,59.29718780517578
2024-08-26,33.98545837402344,16.1299991607666,2412.5,51.89275360107422,15.579999923706055,16.75,44.264381408691406,70.11372375488281,50.73452377319336,5.456148624420166,37.6357536315918,58.38958740234375,9.286728858947754,45.02170181274414,59.465763092041016
2024-08-27,33.72977828979492,15.720000267028809,2418.25,52.042327880859375,15.369999885559082,16.899999618530273,44.30356216430664,70.97289276123047,51.16168212890625,5.5331315994262695,37.75920486450195,58.64616394042969,9.531806945800781,45.02653503417969,59.713653564453125
2024-08-28,31.556520462036133,15.890000343322754,2363.0,50.873779296875,14.489999771118164,16.549999237060547,42.97142028808594,69.3583755493164,50.31707763671875,5.321429252624512,36.95198440551758,57.729820251464844,9.356751441955566,44.83318328857422,58.59315872192383
2024-08-29,31.930206298828125,15.899999618530273,2344.75,51.53751754760742,14.5,16.670000076293945,42.9322395324707,70.09481811523438,51.6276741027832,5.340674877166748,37.1229248046875,58.023048400878906,9.234210968017578,45.079708099365234,59.317020416259766
2024-08-30,31.566349029541016,15.539999961853027,2342.5,51.53751754760742,14.359999656677246,16.770000457763672,43.37302017211914,70.38751983642578,51.83154296875,5.350297451019287,37.18940353393555,57.977230072021484,9.207953453063965,45.57274627685547,59.33684539794922
2024-09-03,29.717605590820312,15.369999885559082,2294.5,48.9293212890625,13.039999961853027,16.049999237060547,40.51283264160156,66.45980072021484,50.74423599243164,5.071235179901123,35.385013580322266,55.292335510253906,8.7528076171875,44.53832244873047,55.74728775024414
2024-09-04,29.973281860351562,15.9399995803833,2293.0,48.84518814086914,13.0,15.930000305175781,40.75771713256836,65.3834457397461,50.10350036621094,5.090480804443359,35.26155471801758,55.06325149536133,8.849088668823242,44.354637145996094,55.30107498168945
2024-09-05,29.76677703857422,15.720000267028809,2269.5,49.0882453918457,12.970000267028809,16.5,40.5520133972168,65.5722885131836,50.65955352783203,5.051989555358887,35.26155471801758,55.33815002441406,8.962875366210938,44.00661087036133,54.9441032409668
2024-09-06,28.055702209472656,15.489999771118164,2258.0,48.041229248046875,12.100000381469727,16.540000915527344,39.18069076538086,64.32597351074219,49.10844802856445,4.917270183563232,34.539798736572266,54.71503829956055,8.866593360900879,43.45072555541992,53.74427795410156
2024-09-09,28.488386154174805,14.390000343322754,2257.5,48.40581512451172,12.0600004196167,16.170000076293945,39.5724983215332,63.419586181640625,49.47916030883789,4.9268927574157715,34.729736328125,54.98994064331055,8.875347137451172,43.87126541137695,54.071502685546875
2024-09-10,27.70168685913086,14.420000076293945,2259.5,47.97578811645508,12.010000228881836,15.90999984741211,39.58229064941406,63.0608024597168,50.04496383666992,4.907647132873535,34.463829040527344,54.77001953125,8.674032211303711,43.89059829711914,53.83351516723633
2024-09-11,29.363590240478516,14.569999694824219,2300.0,49.36869812011719,12.779999732971191,16.40999984741211,40.454063415527344,64.49593353271484,49.49867248535156,5.128972053527832,35.07162094116211,56.08955764770508,8.945369720458984,43.99694061279297,54.884605407714844
2024-09-12,30.828819274902344,14.390000343322754,2334.5,50.1820068359375,13.039999961853027,16.3799991607666,40.953617095947266,65.0718765258789,51.5863151550293,5.244446277618408,35.726898193359375,56.73100280761719,9.076661109924316,44.40297317504883,56.709129333496094
